Model;Tool;SAT-solver;Seconds
snap;Flama;lingeling;0.0357
snap;Flama;lingeling;0.0357
snap;Flama;lingeling;0.0361
snap;Flama;minisat22;0.0061
snap;Flama;minisat22;0.0065
snap;Flama;minisat22;0.0081
snap;Flama;minisat22;0.0064
snap;Flama;minisat22;0.0062
snap;Flama;minisat22;0.0063
snap;Flama;minisat22;0.0066
snap;Flama;minisat22;0.0094
snap;Flama;minisat22;0.0063
snap;Flama;minisat22;0.0062
snap;Flama;minisat22;0.0064
snap;Flama;minisat22;0.0063
snap;Flama;minisat22;0.0082
snap;Flama;minisat22;0.0064
snap;Flama;minisat22;0.0061
snap;Flama;minisat22;0.0066
snap;Flama;minisat22;0.0062
snap;Flama;minisat22;0.0091
snap;Flama;minisat22;0.0076
snap;Flama;minisat22;0.0066
snap;Flama;minisat22;0.0065
snap;Flama;minisat22;0.0063
snap;Flama;minisat22;0.0087
snap;Flama;minisat22;0.0061
snap;Flama;minisat22;0.0062
snap;Flama;minisat22;0.0087
snap;Flama;minisat22;0.0074
snap;Flama;minisat22;0.0062
snap;Flama;minisat22;0.0064
snap;Flama;minisat22;0.0062
snap;Flama;minisat22;0.0065
snap;Flama;minisat22;0.0067
snap;Flama;minisat22;0.0066
snap;Flama;minisat22;0.0087
snap;Flama;minisat22;0.0061
snap;Flama;minisat22;0.0064
snap;Flama;minisat22;0.0072
snap;Flama;minisat22;0.0077
snap;Flama;minisat22;0.0061
snap;Flama;minisat22;0.0064
snap;Flama;minisat22;0.0065
snap;Flama;minisat22;0.0077
snap;Flama;minisat22;0.0061
snap;Flama;minisat22;0.0095
snap;Flama;minisat22;0.0061
snap;Flama;minisat22;0.0062
snap;Flama;minisat22;0.0067
snap;Flama;minisat22;0.0077
snap;Flama;minisat22;0.0066
snap;Flama;minisat22;0.0098
snap;Flama;minisat22;0.0062
snap;Flama;minisat22;0.0062
snap;Flama;minisat22;0.0062
snap;Flama;minisat22;0.0061
snap;Flama;minisat22;0.0083
snap;Flama;minisat22;0.0061
snap;Flama;minisat22;0.0062
snap;Flama;minisat22;0.0062
snap;Flama;minisat22;0.0066
snap;Flama;minisat22;0.0087
snap;Flama;minisat22;0.0068
snap;Flama;minisat22;0.0067
snap;Flama;minisat22;0.0064
snap;Flama;minisat22;0.0066
snap;Flama;minisat22;0.0087
snap;Flama;minisat22;0.0061
snap;Flama;minisat22;0.0062
snap;Flama;minisat22;0.0066
snap;Flama;minisat22;0.0081
snap;Flama;minisat22;0.0068
snap;Flama;minisat22;0.0063
snap;Flama;minisat22;0.0062
snap;Flama;minisat22;0.0082
snap;Flama;minisat22;0.0062
snap;Flama;minisat22;0.0085
snap;Flama;minisat22;0.0072
snap;Flama;minisat22;0.0062
snap;Flama;minisat22;0.0065
snap;Flama;minisat22;0.0066
snap;Flama;minisat22;0.0063
snap;Flama;minisat22;0.0066
snap;Flama;minisat22;0.0076
snap;Flama;minisat22;0.0061
snap;Flama;minisat22;0.0061
snap;Flama;minisat22;0.0092
snap;Flama;minisat22;0.0068
snap;Flama;minisat22;0.0063
snap;Flama;minisat22;0.0062
snap;Flama;minisat22;0.0061
snap;Flama;minisat22;0.0067
snap;Flama;minisat22;0.0087
snap;Flama;minisat22;0.0066
snap;Flama;minisat22;0.0061
snap;Flama;minisat22;0.0061
snap;Flama;minisat22;0.0062
snap;Flama;minisat22;0.0076
snap;Flama;minisat22;0.0061
snap;Flama;minisat22;0.0062
snap;Flama;minisat22;0.0082
snap;Flama;minisat22;0.0072
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0003
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0003
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0003
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0003
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0003
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0003
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0003
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0003
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0003
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0003
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0003
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0003
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;glucose4;0.0002
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0005
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0005
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0005
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0005
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0005
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0005
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0005
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0005
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0005
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0005
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0002
ktap;Flama;lingeling;0.0005
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0005
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0005
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0005
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0005
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0003
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0004
ktap;Flama;lingeling;0.0004
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0001
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0001
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0001
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0001
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0001
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0001
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0001
ktap;Flama;minisat22;0.0001
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0002
ktap;Flama;minisat22;0.0001
ktap;Flama;minisat22;0.0001
cma230;Flama;glucose4;0.2178
cma230;Flama;glucose4;0.2092
cma230;Flama;glucose4;0.2133
cma230;Flama;glucose4;0.1584
cma230;Flama;glucose4;0.136
cma230;Flama;glucose4;0.2059
cma230;Flama;glucose4;0.2153
cma230;Flama;glucose4;0.1717
cma230;Flama;glucose4;0.1353
cma230;Flama;glucose4;0.1383
cma230;Flama;glucose4;0.1447
cma230;Flama;glucose4;0.1344
cma230;Flama;glucose4;0.1399
cma230;Flama;glucose4;0.1371
cma230;Flama;glucose4;0.1559
cma230;Flama;glucose4;0.1379
cma230;Flama;glucose4;0.2241
cma230;Flama;glucose4;0.2143
cma230;Flama;glucose4;0.2217
cma230;Flama;glucose4;0.2007
cma230;Flama;glucose4;0.2168
cma230;Flama;glucose4;0.2174
cma230;Flama;glucose4;0.2128
cma230;Flama;glucose4;0.2211
cma230;Flama;glucose4;0.2149
cma230;Flama;glucose4;0.2227
cma230;Flama;glucose4;0.2164
cma230;Flama;glucose4;0.2201
cma230;Flama;glucose4;0.2042
cma230;Flama;glucose4;0.2157
cma230;Flama;glucose4;0.2193
cma230;Flama;glucose4;0.2006
cma230;Flama;glucose4;0.2146
cma230;Flama;glucose4;0.2003
cma230;Flama;glucose4;0.2093
cma230;Flama;glucose4;0.215
cma230;Flama;glucose4;0.2036
cma230;Flama;glucose4;0.2232
cma230;Flama;glucose4;0.2136
cma230;Flama;glucose4;0.2154
cma230;Flama;glucose4;0.2189
cma230;Flama;glucose4;0.2133
cma230;Flama;glucose4;0.2218
cma230;Flama;glucose4;0.2122
cma230;Flama;glucose4;0.2184
cma230;Flama;glucose4;0.2174
cma230;Flama;glucose4;0.1914
cma230;Flama;glucose4;0.1356
cma230;Flama;glucose4;0.1506
cma230;Flama;glucose4;0.1383
cma230;Flama;glucose4;0.2209
cma230;Flama;glucose4;0.1397
cma230;Flama;glucose4;0.2158
cma230;Flama;glucose4;0.2163
cma230;Flama;glucose4;0.2119
cma230;Flama;glucose4;0.1648
cma230;Flama;glucose4;0.1336
cma230;Flama;glucose4;0.1371
cma230;Flama;glucose4;0.1464
cma230;Flama;glucose4;0.135
cma230;Flama;glucose4;0.1377
cma230;Flama;glucose4;0.2198
cma230;Flama;glucose4;0.2172
cma230;Flama;glucose4;0.1696
cma230;Flama;glucose4;0.1363
cma230;Flama;glucose4;0.1362
cma230;Flama;glucose4;0.1564
cma230;Flama;glucose4;0.1404
cma230;Flama;glucose4;0.1393
cma230;Flama;glucose4;0.1385
cma230;Flama;glucose4;0.1538
cma230;Flama;glucose4;0.1327
cma230;Flama;glucose4;0.1355
cma230;Flama;glucose4;0.1393
cma230;Flama;glucose4;0.1438
cma230;Flama;glucose4;0.1288
cma230;Flama;glucose4;0.1374
cma230;Flama;glucose4;0.1375
cma230;Flama;glucose4;0.1497
cma230;Flama;glucose4;0.1357
cma230;Flama;glucose4;0.1374
cma230;Flama;glucose4;0.2217
cma230;Flama;glucose4;0.2159
cma230;Flama;glucose4;0.2172
cma230;Flama;glucose4;0.2033
cma230;Flama;glucose4;0.1398
cma230;Flama;glucose4;0.1356
cma230;Flama;glucose4;0.1395
cma230;Flama;glucose4;0.147
cma230;Flama;glucose4;0.1405
cma230;Flama;glucose4;0.2143
cma230;Flama;glucose4;0.1371
cma230;Flama;glucose4;0.1377
cma230;Flama;glucose4;0.1349
cma230;Flama;glucose4;0.157
cma230;Flama;glucose4;0.1397
cma230;Flama;glucose4;0.1375
cma230;Flama;glucose4;0.1349
cma230;Flama;glucose4;0.1563
cma230;Flama;glucose4;0.1412
cma230;Flama;lingeling;1.2249
cma230;Flama;lingeling;1.0939
cma230;Flama;lingeling;1.0962
cma230;Flama;lingeling;1.0163
cma230;Flama;lingeling;1.0176
cma230;Flama;lingeling;1.0241
cma230;Flama;lingeling;1.0159
cma230;Flama;lingeling;1.0388
cma230;Flama;lingeling;1.02
cma230;Flama;lingeling;1.015
cma230;Flama;lingeling;1.0397
cma230;Flama;lingeling;1.0154
cma230;Flama;lingeling;1.0187
cma230;Flama;lingeling;1.0181
cma230;Flama;lingeling;1.2038
cma230;Flama;lingeling;1.2295
cma230;Flama;lingeling;1.0164
cma230;Flama;lingeling;1.0136
cma230;Flama;lingeling;1.0146
cma230;Flama;lingeling;1.028
cma230;Flama;lingeling;1.0178
cma230;Flama;lingeling;1.0166
cma230;Flama;lingeling;1.0253
cma230;Flama;lingeling;1.0153
cma230;Flama;lingeling;1.0445
cma230;Flama;lingeling;1.0174
cma230;Flama;lingeling;1.0156
cma230;Flama;lingeling;1.0405
cma230;Flama;lingeling;1.0249
cma230;Flama;lingeling;1.0147
cma230;Flama;lingeling;1.0318
cma230;Flama;lingeling;1.0157
cma230;Flama;lingeling;1.0306
cma230;Flama;lingeling;1.0275
cma230;Flama;lingeling;1.0193
cma230;Flama;lingeling;1.0247
cma230;Flama;lingeling;1.0149
cma230;Flama;lingeling;1.039
cma230;Flama;lingeling;1.0189
cma230;Flama;lingeling;1.0184
cma230;Flama;lingeling;1.0243
cma230;Flama;lingeling;1.0186
cma230;Flama;lingeling;1.0932
cma230;Flama;lingeling;1.0143
cma230;Flama;lingeling;1.0173
cma230;Flama;lingeling;1.0157
cma230;Flama;lingeling;1.019
cma230;Flama;lingeling;1.2296
cma230;Flama;lingeling;1.0183
cma230;Flama;lingeling;1.0268
cma230;Flama;lingeling;1.0214
cma230;Flama;lingeling;1.0362
cma230;Flama;lingeling;1.0173
cma230;Flama;lingeling;1.0191
cma230;Flama;lingeling;1.0176
cma230;Flama;lingeling;1.0224
cma230;Flama;lingeling;1.0415
cma230;Flama;lingeling;1.0159
cma230;Flama;lingeling;1.0191
cma230;Flama;lingeling;1.0385
cma230;Flama;lingeling;1.0165
cma230;Flama;lingeling;1.0192
cma230;Flama;lingeling;1.017
cma230;Flama;lingeling;1.0158
cma230;Flama;lingeling;1.0183
cma230;Flama;lingeling;1.0375
cma230;Flama;lingeling;1.2403
cma230;Flama;lingeling;1.0172
cma230;Flama;lingeling;1.0163
cma230;Flama;lingeling;1.0152
cma230;Flama;lingeling;1.033
cma230;Flama;lingeling;1.4693
cma230;Flama;lingeling;1.0263
cma230;Flama;lingeling;1.0165
cma230;Flama;lingeling;1.3717
cma230;Flama;lingeling;1.0166
cma230;Flama;lingeling;1.0167
cma230;Flama;lingeling;1.0398
cma230;Flama;lingeling;1.0164
cma230;Flama;lingeling;1.0157
cma230;Flama;lingeling;1.0413
cma230;Flama;lingeling;1.0199
cma230;Flama;lingeling;1.0226
cma230;Flama;lingeling;1.0247
cma230;Flama;lingeling;1.0981
cma230;Flama;lingeling;1.0175
cma230;Flama;lingeling;1.0147
cma230;Flama;lingeling;1.0358
cma230;Flama;lingeling;1.0162
cma230;Flama;lingeling;1.0176
cma230;Flama;lingeling;1.0301
cma230;Flama;lingeling;1.0173
cma230;Flama;lingeling;1.017
cma230;Flama;lingeling;1.2881
cma230;Flama;lingeling;1.0185
cma230;Flama;lingeling;1.0234
cma230;Flama;lingeling;1.0187
cma230;Flama;lingeling;1.0161
cma230;Flama;lingeling;1.1194
cma230;Flama;lingeling;1.0227
cma230;Flama;minisat22;0.1334
cma230;Flama;minisat22;0.1343
cma230;Flama;minisat22;0.1477
cma230;Flama;minisat22;0.1325
cma230;Flama;minisat22;0.1345
cma230;Flama;minisat22;0.1319
cma230;Flama;minisat22;0.1509
cma230;Flama;minisat22;0.1325
cma230;Flama;minisat22;0.1325
cma230;Flama;minisat22;0.1301
cma230;Flama;minisat22;0.1331
cma230;Flama;minisat22;0.156
cma230;Flama;minisat22;0.1311
cma230;Flama;minisat22;0.2929
cma230;Flama;minisat22;0.2077
cma230;Flama;minisat22;0.2103
cma230;Flama;minisat22;0.2114
cma230;Flama;minisat22;0.2144
cma230;Flama;minisat22;0.2093
cma230;Flama;minisat22;0.2088
cma230;Flama;minisat22;0.2061
cma230;Flama;minisat22;0.2097
cma230;Flama;minisat22;0.2114
cma230;Flama;minisat22;0.1749
cma230;Flama;minisat22;0.1347
cma230;Flama;minisat22;0.1337
cma230;Flama;minisat22;0.1351
cma230;Flama;minisat22;0.1311
cma230;Flama;minisat22;0.1533
cma230;Flama;minisat22;0.133
cma230;Flama;minisat22;0.2138
cma230;Flama;minisat22;0.1297
cma230;Flama;minisat22;0.2154
cma230;Flama;minisat22;0.233
cma230;Flama;minisat22;0.212
cma230;Flama;minisat22;0.2131
cma230;Flama;minisat22;0.2095
cma230;Flama;minisat22;0.2112
cma230;Flama;minisat22;0.199
cma230;Flama;minisat22;0.1808
cma230;Flama;minisat22;0.2113
cma230;Flama;minisat22;0.1304
cma230;Flama;minisat22;0.2098
cma230;Flama;minisat22;0.2093
cma230;Flama;minisat22;0.2122
cma230;Flama;minisat22;0.209
cma230;Flama;minisat22;0.2096
cma230;Flama;minisat22;0.2161
cma230;Flama;minisat22;0.2086
cma230;Flama;minisat22;0.2093
cma230;Flama;minisat22;0.1549
cma230;Flama;minisat22;0.1344
cma230;Flama;minisat22;0.1312
cma230;Flama;minisat22;0.1579
cma230;Flama;minisat22;0.2103
cma230;Flama;minisat22;0.2129
cma230;Flama;minisat22;0.1512
cma230;Flama;minisat22;0.1327
cma230;Flama;minisat22;0.1354
cma230;Flama;minisat22;0.1325
cma230;Flama;minisat22;0.1459
cma230;Flama;minisat22;0.1302
cma230;Flama;minisat22;0.1324
cma230;Flama;minisat22;0.1339
cma230;Flama;minisat22;0.1545
cma230;Flama;minisat22;0.1329
cma230;Flama;minisat22;0.2188
cma230;Flama;minisat22;0.203
cma230;Flama;minisat22;0.2144
cma230;Flama;minisat22;0.2099
cma230;Flama;minisat22;0.1853
cma230;Flama;minisat22;0.2102
cma230;Flama;minisat22;0.2126
cma230;Flama;minisat22;0.1624
cma230;Flama;minisat22;0.1525
cma230;Flama;minisat22;0.1324
cma230;Flama;minisat22;0.1351
cma230;Flama;minisat22;0.1314
cma230;Flama;minisat22;0.1351
cma230;Flama;minisat22;0.1504
cma230;Flama;minisat22;0.2087
cma230;Flama;minisat22;0.201
cma230;Flama;minisat22;0.198
cma230;Flama;minisat22;0.1319
cma230;Flama;minisat22;0.1318
cma230;Flama;minisat22;0.1325
cma230;Flama;minisat22;0.1477
cma230;Flama;minisat22;0.1352
cma230;Flama;minisat22;0.1348
cma230;Flama;minisat22;0.1335
cma230;Flama;minisat22;0.1555
cma230;Flama;minisat22;0.1297
cma230;Flama;minisat22;0.1346
cma230;Flama;minisat22;0.1329
cma230;Flama;minisat22;0.1334
cma230;Flama;minisat22;0.133
cma230;Flama;minisat22;0.148
cma230;Flama;minisat22;0.1281
cma230;Flama;minisat22;0.1298
cma230;Flama;minisat22;0.1322
cma230;FeatureIDE;Sat4j;0.200640767
cma230;FeatureIDE;Sat4j;0.196733497
cma230;FeatureIDE;Sat4j;0.237674563
cma230;FeatureIDE;Sat4j;0.201771701
cma230;FeatureIDE;Sat4j;0.201256786
cma230;FeatureIDE;Sat4j;0.196943324
cma230;FeatureIDE;Sat4j;0.207301533
cma230;FeatureIDE;Sat4j;0.194124006
cma230;FeatureIDE;Sat4j;0.201276606
cma230;FeatureIDE;Sat4j;0.19575973
cma230;FeatureIDE;Sat4j;0.200767339
cma230;FeatureIDE;Sat4j;0.170050874
cma230;FeatureIDE;Sat4j;0.194795326
cma230;FeatureIDE;Sat4j;0.205050192
cma230;FeatureIDE;Sat4j;0.197899331
cma230;FeatureIDE;Sat4j;0.167676405
cma230;FeatureIDE;Sat4j;0.192682876
cma230;FeatureIDE;Sat4j;0.206098463
cma230;FeatureIDE;Sat4j;0.195120611
cma230;FeatureIDE;Sat4j;0.199397585
cma230;FeatureIDE;Sat4j;0.176143791
cma230;FeatureIDE;Sat4j;0.209442976
cma230;FeatureIDE;Sat4j;0.195272992
cma230;FeatureIDE;Sat4j;0.210140455
cma230;FeatureIDE;Sat4j;0.197631283
cma230;FeatureIDE;Sat4j;0.197498465
cma230;FeatureIDE;Sat4j;0.19772742
cma230;FeatureIDE;Sat4j;0.201139584
cma230;FeatureIDE;Sat4j;0.196566169
cma230;FeatureIDE;Sat4j;0.196421083
cma230;FeatureIDE;Sat4j;0.200866012
cma230;FeatureIDE;Sat4j;0.212800841
cma230;FeatureIDE;Sat4j;0.199528072
cma230;FeatureIDE;Sat4j;0.198295414
cma230;FeatureIDE;Sat4j;0.198758727
cma230;FeatureIDE;Sat4j;0.201154453
cma230;FeatureIDE;Sat4j;0.196262312
cma230;FeatureIDE;Sat4j;0.197910095
cma230;FeatureIDE;Sat4j;0.197867823
cma230;FeatureIDE;Sat4j;0.196769194
cma230;FeatureIDE;Sat4j;0.199418958
cma230;FeatureIDE;Sat4j;0.19625574
cma230;FeatureIDE;Sat4j;0.18370533
cma230;FeatureIDE;Sat4j;0.195417382
cma230;FeatureIDE;Sat4j;0.200021485
cma230;FeatureIDE;Sat4j;0.198658353
cma230;FeatureIDE;Sat4j;0.240799228
cma230;FeatureIDE;Sat4j;0.197867388
cma230;FeatureIDE;Sat4j;0.20227737
cma230;FeatureIDE;Sat4j;0.196601119
cma230;FeatureIDE;Sat4j;0.194458212
cma230;FeatureIDE;Sat4j;0.198300779
cma230;FeatureIDE;Sat4j;0.198685807
cma230;FeatureIDE;Sat4j;0.203148622
cma230;FeatureIDE;Sat4j;0.194519315
cma230;FeatureIDE;Sat4j;0.203032192
cma230;FeatureIDE;Sat4j;0.208207739
cma230;FeatureIDE;Sat4j;0.19664325
cma230;FeatureIDE;Sat4j;0.207702865
cma230;FeatureIDE;Sat4j;0.205557473
