Model;Tool;SAT-solver;Seconds
Linux-2;Flama;lingeling;35.3534
Linux-2;Flama;lingeling;35.3614
Linux-2;Flama;lingeling;35.0878
Linux-2;Flama;lingeling;35.4572
Linux-2;Flama;lingeling;35.3051
Linux-2;Flama;lingeling;35.391
Linux-2;Flama;lingeling;35.2309
Linux-2;Flama;lingeling;35.1921
Linux-2;Flama;lingeling;35.7203
Linux-2;Flama;lingeling;35.1226
Linux-2;Flama;lingeling;35.2271
Linux-2;Flama;lingeling;35.1829
Linux-2;Flama;lingeling;35.1368
Linux-2;Flama;lingeling;35.3736
Linux-2;Flama;lingeling;35.1698
Linux-2;Flama;lingeling;35.3843
Linux-2;Flama;lingeling;35.5032
Linux-2;Flama;lingeling;36.1488
Linux-2;Flama;lingeling;35.579
Linux-2;Flama;lingeling;35.2919
Linux-2;Flama;lingeling;35.3451
Linux-2;Flama;lingeling;35.1473
Linux-2;Flama;lingeling;35.1522
Linux-2;Flama;lingeling;35.2344
Linux-2;Flama;lingeling;35.3326
Linux-2;Flama;lingeling;35.3238
Linux-2;Flama;lingeling;35.3527
Linux-2;Flama;lingeling;35.4364
Linux-2;Flama;lingeling;35.1529
Linux-2;Flama;lingeling;35.2352
Linux-2;Flama;lingeling;35.2188
Linux-2;Flama;lingeling;35.5789
Linux-2;Flama;lingeling;35.4806
Linux-2;Flama;lingeling;35.3984
Linux-2;Flama;lingeling;35.2944
Linux-2;Flama;lingeling;35.0377
Linux-2;Flama;lingeling;35.2567
Linux-2;Flama;lingeling;35.1617
Linux-2;Flama;lingeling;35.2171
Linux-2;Flama;lingeling;35.3068
Linux-2;Flama;lingeling;35.4581
Linux-2;Flama;lingeling;35.9581
Linux-2;Flama;lingeling;35.1901
Linux-2;Flama;lingeling;35.3008
Linux-2;Flama;lingeling;35.262
Linux-2;Flama;lingeling;35.8441
Linux-2;Flama;lingeling;35.1332
Linux-2;Flama;lingeling;35.2463
Linux-2;Flama;lingeling;35.3171
Linux-2;Flama;lingeling;35.2957
Linux-2;Flama;lingeling;35.2585
Linux-2;Flama;lingeling;35.2049
Linux-2;Flama;lingeling;35.3712
Linux-2;Flama;lingeling;36.2289
Linux-2;Flama;lingeling;35.1755
Linux-2;Flama;lingeling;35.2779
Linux-2;Flama;lingeling;35.2463
Linux-2;Flama;lingeling;35.8328
Linux-2;Flama;lingeling;35.1726
Linux-2;Flama;lingeling;35.4368
Linux-2;Flama;lingeling;35.3852
Linux-2;Flama;lingeling;35.3601
Linux-2;Flama;lingeling;34.9901
Linux-2;Flama;lingeling;35.2715
Linux-2;Flama;lingeling;35.2326
Linux-2;Flama;lingeling;35.2991
Linux-2;Flama;lingeling;35.2077
Linux-2;Flama;lingeling;35.5576
Linux-2;Flama;lingeling;35.0919
Linux-2;Flama;lingeling;35.8318
Linux-2;Flama;lingeling;35.5561
Linux-2;Flama;lingeling;35.3679
Linux-2;Flama;lingeling;35.9204
Linux-2;Flama;lingeling;35.2408
Linux-2;Flama;lingeling;35.0641
Linux-2;Flama;lingeling;36.2208
Linux-2;Flama;lingeling;35.2265
Linux-2;Flama;lingeling;35.326
Linux-2;Flama;lingeling;35.4806
Linux-2;Flama;lingeling;35.2059
Linux-2;Flama;lingeling;35.2747
Linux-2;Flama;lingeling;35.1825
Linux-2;Flama;lingeling;35.2597
Linux-2;Flama;lingeling;35.705
Linux-2;Flama;lingeling;35.3593
Linux-2;Flama;lingeling;35.3858
Linux-2;Flama;minisat22;4.3658
Linux-2;Flama;minisat22;4.3637
Linux-2;Flama;minisat22;4.3438
Linux-2;Flama;minisat22;4.4103
Linux-2;Flama;minisat22;4.3752
Linux-2;Flama;minisat22;4.4502
Linux-2;Flama;minisat22;4.3555
Linux-2;Flama;minisat22;4.3642
Linux-2;Flama;minisat22;4.3599
Linux-2;Flama;minisat22;4.363
Linux-2;Flama;minisat22;4.3615
Linux-2;Flama;minisat22;4.406
Linux-2;Flama;minisat22;4.3657
Linux-2;Flama;minisat22;4.3437
Linux-2;Flama;minisat22;4.3769
Linux-2;Flama;minisat22;4.4301
Linux-2;Flama;minisat22;4.3582
Linux-2;Flama;minisat22;4.4114
Linux-2;Flama;minisat22;4.3614
Linux-2;Flama;minisat22;4.3525
Linux-2;Flama;minisat22;4.4309
Linux-2;Flama;minisat22;4.3809
Linux-2;Flama;minisat22;4.3787
Linux-2;Flama;minisat22;4.3535
Linux-2;Flama;minisat22;4.3408
Linux-2;Flama;minisat22;4.3666
Linux-2;Flama;minisat22;4.3612
Linux-2;Flama;minisat22;4.373
Linux-2;Flama;minisat22;4.354
Linux-2;Flama;minisat22;4.4526
Linux-2;Flama;minisat22;4.3491
Linux-2;Flama;minisat22;4.3572
Linux-2;Flama;minisat22;4.3556
Linux-2;Flama;minisat22;4.4029
Linux-2;Flama;minisat22;4.3626
Linux-2;Flama;minisat22;4.3559
Linux-2;Flama;minisat22;4.3459
Linux-2;Flama;minisat22;4.3736
Linux-2;Flama;minisat22;4.3616
Linux-2;Flama;minisat22;4.3655
Linux-2;Flama;minisat22;4.4102
Linux-2;Flama;minisat22;4.3398
Linux-2;Flama;minisat22;4.3697
Linux-2;Flama;minisat22;4.3917
Linux-2;Flama;minisat22;4.3396
Linux-2;Flama;minisat22;4.3684
Linux-2;Flama;minisat22;4.3501
Linux-2;Flama;minisat22;4.3722
Linux-2;Flama;minisat22;4.3701
Linux-2;Flama;minisat22;4.3509
Linux-2;Flama;minisat22;4.396
Linux-2;Flama;minisat22;4.3547
Linux-2;Flama;minisat22;4.3754
Linux-2;Flama;minisat22;4.399
Linux-2;Flama;minisat22;4.6344
Linux-2;Flama;minisat22;4.3441
Linux-2;Flama;minisat22;4.3423
Linux-2;Flama;minisat22;4.3551
Linux-2;Flama;minisat22;4.3704
Linux-2;Flama;minisat22;4.3804
Linux-2;Flama;minisat22;4.3646
Linux-2;Flama;minisat22;4.4243
Linux-2;Flama;minisat22;4.4223
Linux-2;Flama;minisat22;4.4325
Linux-2;Flama;minisat22;4.3689
Linux-2;Flama;minisat22;4.371
Linux-2;Flama;minisat22;4.445
Linux-2;Flama;minisat22;4.414
Linux-2;Flama;minisat22;4.3499
Linux-2;Flama;minisat22;4.3517
Linux-2;Flama;minisat22;4.3606
Linux-2;Flama;minisat22;4.3384
Linux-2;Flama;minisat22;4.4386
Linux-2;Flama;minisat22;4.3806
Linux-2;Flama;minisat22;4.3309
Linux-2;Flama;minisat22;4.4092
Linux-2;Flama;minisat22;4.3584
Linux-2;Flama;minisat22;4.3725
Linux-2;Flama;minisat22;4.3753
Linux-2;Flama;minisat22;4.4701
Linux-2;Flama;minisat22;4.4072
Linux-2;Flama;minisat22;4.3871
Linux-2;Flama;minisat22;4.3529
Linux-2;Flama;minisat22;4.3544
Linux-2;Flama;minisat22;4.3657
Linux-2;Flama;minisat22;4.3454
Linux-2;Flama;minisat22;4.3687
Linux-2;Flama;minisat22;4.3548
Linux-2;Flama;minisat22;4.354
Linux-2;Flama;minisat22;4.3613
Linux-2;Flama;minisat22;4.3833
Linux-2;Flama;minisat22;4.3523
Linux-2;Flama;minisat22;4.4614
Linux-2;Flama;minisat22;4.3686
Linux-2;Flama;minisat22;4.3444
Linux-2;Flama;minisat22;4.366
Linux-2;Flama;minisat22;4.4072
Linux-2;Flama;minisat22;4.3512
Linux-2;Flama;minisat22;4.4113
Linux-2;Flama;minisat22;4.3386
Truck;Flama;glucose4;0.0012
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.001
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.001
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.001
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0009
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0011
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.001
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0009
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.001
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0011
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0009
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0013
Truck;Flama;glucose4;0.0009
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.001
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0009
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0011
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.001
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0011
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0011
Truck;Flama;glucose4;0.0012
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0009
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.001
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0009
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.001
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0009
Truck;Flama;glucose4;0.0008
Truck;Flama;glucose4;0.0007
Truck;Flama;glucose4;0.0008
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0027
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0031
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.003
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0028
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0028
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0027
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0026
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0026
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0032
Truck;Flama;lingeling;0.0023
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.003
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0028
Truck;Flama;lingeling;0.0024
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0028
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.003
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0032
Truck;Flama;lingeling;0.0026
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.003
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0028
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0027
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0028
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0028
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0027
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0027
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.0022
Truck;Flama;lingeling;0.003
Truck;Flama;lingeling;0.0025
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0028
Truck;Flama;lingeling;0.003
Truck;Flama;lingeling;0.0021
Truck;Flama;lingeling;0.0021
Truck;Flama;minisat22;0.0008
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0008
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0007
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0008
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0007
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0008
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0005
Truck;Flama;minisat22;0.0008
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0007
Truck;Flama;minisat22;0.0007
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0007
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0008
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0008
Truck;Flama;minisat22;0.0007
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0007
Truck;Flama;minisat22;0.0005
Truck;Flama;minisat22;0.0005
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0008
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0008
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0005
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0007
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0007
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0007
Truck;Flama;minisat22;0.0007
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0007
Truck;Flama;minisat22;0.0008
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0008
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0008
Truck;Flama;minisat22;0.0007
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0008
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0007
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0008
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0005
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.001
Truck;Flama;minisat22;0.0007
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0007
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0008
Truck;Flama;minisat22;0.0013
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0006
Truck;Flama;minisat22;0.0005
Truck;FeatureIDE;Sat4j;0.112757409
Truck;FeatureIDE;Sat4j;0.093276352
Truck;FeatureIDE;Sat4j;0.091111905
Truck;FeatureIDE;Sat4j;0.091618976
Truck;FeatureIDE;Sat4j;0.103364684
Truck;FeatureIDE;Sat4j;0.093635683
Truck;FeatureIDE;Sat4j;0.103113877
Truck;FeatureIDE;Sat4j;0.091557601
Truck;FeatureIDE;Sat4j;0.091594455
Truck;FeatureIDE;Sat4j;0.105375641
Truck;FeatureIDE;Sat4j;0.103893214
Truck;FeatureIDE;Sat4j;0.114313149
Truck;FeatureIDE;Sat4j;0.097723872
Truck;FeatureIDE;Sat4j;0.099737622
Truck;FeatureIDE;Sat4j;0.091652018
Truck;FeatureIDE;Sat4j;0.092935041
Truck;FeatureIDE;Sat4j;0.0922875
Truck;FeatureIDE;Sat4j;0.093769526
Truck;FeatureIDE;Sat4j;0.094154475
Truck;FeatureIDE;Sat4j;0.12413883
Truck;FeatureIDE;Sat4j;0.104892222
Truck;FeatureIDE;Sat4j;0.113498288
Truck;FeatureIDE;Sat4j;0.102378922
Truck;FeatureIDE;Sat4j;0.092374144
Truck;FeatureIDE;Sat4j;0.102807906
Truck;FeatureIDE;Sat4j;0.119373389
Truck;FeatureIDE;Sat4j;0.092732187
Truck;FeatureIDE;Sat4j;0.101839094
Truck;FeatureIDE;Sat4j;0.102266469
Truck;FeatureIDE;Sat4j;0.106524952
Truck;FeatureIDE;Sat4j;0.09193021
Truck;FeatureIDE;Sat4j;0.09097793
Truck;FeatureIDE;Sat4j;0.095732166
Truck;FeatureIDE;Sat4j;0.102876555
Truck;FeatureIDE;Sat4j;0.106174668
Truck;FeatureIDE;Sat4j;0.092324322
Truck;FeatureIDE;Sat4j;0.101516032
Truck;FeatureIDE;Sat4j;0.089862868
Truck;FeatureIDE;Sat4j;0.087073585
Truck;FeatureIDE;Sat4j;0.113140945
Truck;FeatureIDE;Sat4j;0.09350284
Truck;FeatureIDE;Sat4j;0.119694073
Truck;FeatureIDE;Sat4j;0.091195083
Truck;FeatureIDE;Sat4j;0.089984737
Truck;FeatureIDE;Sat4j;0.07003583
Truck;FeatureIDE;Sat4j;0.074675242
Truck;FeatureIDE;Sat4j;0.077262223
Truck;FeatureIDE;Sat4j;0.103403711
Truck;FeatureIDE;Sat4j;0.089472142
Truck;FeatureIDE;Sat4j;0.089792285
Truck;FeatureIDE;Sat4j;0.102202787
Truck;FeatureIDE;Sat4j;0.101341472
Truck;FeatureIDE;Sat4j;0.100574152
Truck;FeatureIDE;Sat4j;0.106440113
Truck;FeatureIDE;Sat4j;0.094584781
Truck;FeatureIDE;Sat4j;0.099907841
Truck;FeatureIDE;Sat4j;0.094772961
Truck;FeatureIDE;Sat4j;0.092191959
Truck;FeatureIDE;Sat4j;0.101438324
Truck;FeatureIDE;Sat4j;0.090938681
Truck;FeatureIDE;Sat4j;0.090965984
Truck;FeatureIDE;Sat4j;0.100617738
Truck;FeatureIDE;Sat4j;0.090326807
Truck;FeatureIDE;Sat4j;0.114455089
Truck;FeatureIDE;Sat4j;0.092332596
Truck;FeatureIDE;Sat4j;0.090735011
Truck;FeatureIDE;Sat4j;0.108138842
Truck;FeatureIDE;Sat4j;0.104151366
Truck;FeatureIDE;Sat4j;0.092648408
Truck;FeatureIDE;Sat4j;0.105128358
Truck;FeatureIDE;Sat4j;0.10473554
Truck;FeatureIDE;Sat4j;0.109323999
Truck;FeatureIDE;Sat4j;0.09515893
Truck;FeatureIDE;Sat4j;0.092616492
Truck;FeatureIDE;Sat4j;0.10200519
Truck;FeatureIDE;Sat4j;0.09107133
Truck;FeatureIDE;Sat4j;0.093162421
Truck;FeatureIDE;Sat4j;0.102581943
Truck;FeatureIDE;Sat4j;0.104748765
Truck;FeatureIDE;Sat4j;0.092006258
Truck;FeatureIDE;Sat4j;0.0956264
Truck;FeatureIDE;Sat4j;0.100844106
Truck;FeatureIDE;Sat4j;0.110315235
Truck;FeatureIDE;Sat4j;0.091183198
Truck;FeatureIDE;Sat4j;0.108557828
Truck;FeatureIDE;Sat4j;0.10614508
Truck;FeatureIDE;Sat4j;0.09220672
Truck;FeatureIDE;Sat4j;0.090996691
Truck;FeatureIDE;Sat4j;0.104012742
Truck;FeatureIDE;Sat4j;0.103796825
Truck;FeatureIDE;Sat4j;0.094703154
Truck;FeatureIDE;Sat4j;0.0950697
Truck;FeatureIDE;Sat4j;0.113820201
Truck;FeatureIDE;Sat4j;0.118933153
Truck;FeatureIDE;Sat4j;0.101680993
Truck;FeatureIDE;Sat4j;0.090636897
Truck;FeatureIDE;Sat4j;0.119867591
Truck;FeatureIDE;Sat4j;0.093216466
Truck;FeatureIDE;Sat4j;0.102773945
Truck;FeatureIDE;Sat4j;0.104128498
ec555;Flama;glucose4;0.2503
ec555;Flama;glucose4;0.2466
ec555;Flama;glucose4;0.2292
ec555;Flama;glucose4;0.2231
ec555;Flama;glucose4;0.2254
ec555;Flama;glucose4;0.2408
ec555;Flama;glucose4;0.2239
ec555;Flama;glucose4;0.2291
ec555;Flama;glucose4;0.2283
ec555;Flama;glucose4;0.2278
ec555;Flama;glucose4;0.2337
ec555;Flama;glucose4;0.2475
ec555;Flama;glucose4;0.2242
ec555;Flama;glucose4;0.2262
ec555;Flama;glucose4;0.2344
ec555;Flama;glucose4;0.1802
ec555;Flama;glucose4;0.1562
ec555;Flama;glucose4;0.1631
ec555;Flama;glucose4;0.1751
ec555;Flama;glucose4;0.1511
ec555;Flama;glucose4;0.1664
ec555;Flama;glucose4;0.1536
ec555;Flama;glucose4;0.162
ec555;Flama;glucose4;0.2285
ec555;Flama;glucose4;0.2303
ec555;Flama;glucose4;0.1748
ec555;Flama;glucose4;0.1825
ec555;Flama;glucose4;0.1546
ec555;Flama;glucose4;0.2351
ec555;Flama;glucose4;0.2266
ec555;Flama;glucose4;0.2246
ec555;Flama;glucose4;0.2222
ec555;Flama;glucose4;0.2282
ec555;Flama;glucose4;0.2314
ec555;Flama;glucose4;0.2583
ec555;Flama;glucose4;0.2304
ec555;Flama;glucose4;0.2264
ec555;Flama;glucose4;0.171
ec555;Flama;glucose4;0.1517
ec555;Flama;glucose4;0.2304
ec555;Flama;glucose4;0.225
ec555;Flama;glucose4;0.2256
ec555;Flama;glucose4;0.2315
ec555;Flama;glucose4;0.1528
ec555;Flama;glucose4;0.1574
ec555;Flama;glucose4;0.2231
ec555;Flama;glucose4;0.2325
ec555;Flama;glucose4;0.2194
ec555;Flama;glucose4;0.2236
ec555;Flama;glucose4;0.2265
ec555;Flama;glucose4;0.2229
ec555;Flama;glucose4;0.2212
ec555;Flama;glucose4;0.177
ec555;Flama;glucose4;0.1588
ec555;Flama;glucose4;0.163
ec555;Flama;glucose4;0.1564
ec555;Flama;glucose4;0.1605
ec555;Flama;glucose4;0.2326
ec555;Flama;glucose4;0.1983
ec555;Flama;glucose4;0.2273
ec555;Flama;glucose4;0.1754
ec555;Flama;glucose4;0.2311
ec555;Flama;glucose4;0.1525
ec555;Flama;glucose4;0.2242
ec555;Flama;glucose4;0.233
ec555;Flama;glucose4;0.2265
ec555;Flama;glucose4;0.2343
ec555;Flama;glucose4;0.2248
ec555;Flama;glucose4;0.2228
ec555;Flama;glucose4;0.2402
ec555;Flama;glucose4;0.2225
ec555;Flama;glucose4;0.2298
ec555;Flama;glucose4;0.2248
ec555;Flama;glucose4;0.2238
ec555;Flama;glucose4;0.2208
ec555;Flama;glucose4;0.1709
ec555;Flama;glucose4;0.154
ec555;Flama;glucose4;0.1757
ec555;Flama;glucose4;0.1494
ec555;Flama;glucose4;0.1548
ec555;Flama;glucose4;0.2262
ec555;Flama;glucose4;0.1918
ec555;Flama;glucose4;0.1593
ec555;Flama;glucose4;0.1602
ec555;Flama;glucose4;0.2353
ec555;Flama;glucose4;0.2225
ec555;Flama;glucose4;0.2294
ec555;Flama;glucose4;0.2374
ec555;Flama;glucose4;0.2212
ec555;Flama;glucose4;0.2316
ec555;Flama;glucose4;0.2283
ec555;Flama;glucose4;0.2356
ec555;Flama;glucose4;0.2329
ec555;Flama;glucose4;0.2218
ec555;Flama;glucose4;0.2226
ec555;Flama;glucose4;0.2248
ec555;Flama;glucose4;0.1558
ec555;Flama;glucose4;0.2298
ec555;Flama;glucose4;0.1552
ec555;Flama;glucose4;0.2243
ec555;Flama;lingeling;1.3729
ec555;Flama;lingeling;1.3738
ec555;Flama;lingeling;1.4542
ec555;Flama;lingeling;1.4745
ec555;Flama;lingeling;1.2089
ec555;Flama;lingeling;1.2165
ec555;Flama;lingeling;1.189
ec555;Flama;lingeling;1.2051
ec555;Flama;lingeling;1.1898
ec555;Flama;lingeling;1.1999
ec555;Flama;lingeling;1.3535
ec555;Flama;lingeling;1.5324
ec555;Flama;lingeling;1.1869
ec555;Flama;lingeling;1.1946
ec555;Flama;lingeling;1.1935
ec555;Flama;lingeling;1.193
ec555;Flama;lingeling;1.1941
ec555;Flama;lingeling;1.4322
ec555;Flama;lingeling;1.1977
ec555;Flama;lingeling;1.192
ec555;Flama;lingeling;1.3509
ec555;Flama;lingeling;1.1888
ec555;Flama;lingeling;1.1899
ec555;Flama;lingeling;1.3511
ec555;Flama;lingeling;1.2904
ec555;Flama;lingeling;1.1903
ec555;Flama;lingeling;1.2009
ec555;Flama;lingeling;1.1883
ec555;Flama;lingeling;1.2046
ec555;Flama;lingeling;1.1863
ec555;Flama;lingeling;1.1943
ec555;Flama;lingeling;1.187
ec555;Flama;lingeling;1.1911
ec555;Flama;lingeling;1.3904
ec555;Flama;lingeling;1.1957
ec555;Flama;lingeling;1.1865
ec555;Flama;lingeling;1.1991
ec555;Flama;lingeling;1.1885
ec555;Flama;lingeling;1.1994
